Latitude,Longitude,Depth,Magnitude,Root Mean Square,Damage_Potential,Magnitude Type_MD,Magnitude Type_MH,Magnitude Type_ML,Magnitude Type_MS,Magnitude Type_MW,Magnitude Type_MWB,Magnitude Type_MWC,Magnitude Type_MWR,Magnitude Type_MWW,Magnitude Type_nan,Status_Reviewed
-37.713,-179.968,11.8,5.6,1.2402999999999986,5.3262857142857145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-14.851,166.505,33.0,5.8,1.0695999999999994,5.385714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47.45,146.692,414.1,6.5,1.0,4.716857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
52.416,174.239,35.0,5.6,0.9516000000000001,5.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-60.106,-26.91,33.0,5.6,1.1,5.265714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2.882,97.329,57.4,5.6,0.88,5.196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-10.913,166.154,170.8,5.7,0.9,4.932,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
39.503,143.07,32.1,7.0,0.9743999999999996,6.1082857142857145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14.272,-89.979,123.4,5.8,1.0,5.127428571428572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.333,123.009,33.4,5.9,1.0,5.444571428571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51.414,-174.111,20.8,6.1,1.0,5.6005714285714285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
43.239,148.061,32.7,5.6,1.0,5.266571428571428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-29.516,-177.228,33.0,6.0,1.0,5.505714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-49.271,164.115,10.0,7.4,1.19,6.411428571428572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-31.572,-177.724,33.0,5.5,1.5,5.2057142857142855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
52.886,-169.123,67.2,6.6,0.94,5.768,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-16.839,-173.312,95.4,5.5,1.2,5.027428571428572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10.454,145.718,14.0,6.9,1.13,6.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11.507,-86.845,33.0,5.7,1.2444999999999995,5.325714285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-56.013,-27.788,112.0,6.1,0.8527999999999999,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.034,126.976,12.0,6.7,1.07,5.985714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-14.379,-75.998,22.3,5.6,0.83,5.296285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.231,-83.343,15.3,5.7,1.0,5.376285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-9.845,117.262,33.0,5.8,1.1285000000000003,5.385714285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.644,97.867,62.8,5.6,0.8866999999999996,5.180571428571429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-16.352,-173.255,10.0,5.5,1.19,5.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-16.76,-179.984,33.0,6.9,1.1790999999999998,6.045714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38.3754,-118.8977,10.8,5.6,0.1988,5.329142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-20.481,-178.428,558.0,5.6,0.9136000000000003,3.7657142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-22.901,-175.201,35.0,5.6,0.91,5.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-12.196,166.047,31.1,6.0,0.97,5.511142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-19.247,168.948,129.0,7.4,1.1,6.071428571428572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-5.467,153.334,33.0,5.5,0.96,5.2057142857142855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15.128,-45.15,15.0,6.2,0.9859999999999997,5.677142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11.177,125.837,20.0,5.7,1.16,5.362857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-35.133,-72.176,32.7,5.5,1.07,5.206571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59.025,-155.116,131.3,6.8,1.06,5.7048571428571435,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
34.12,-116.323,5.706,5.7,0.224,5.403697142857142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.051,123.723,548.0,5.7,1.0184000000000004,3.854285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-52.744,160.309,15.0,6.8,1.2057,6.037142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.328,-175.489,25.0,6.4,1.1552999999999998,5.768571428571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-15.817,-173.126,10.0,5.6,1.15,5.331428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10.702,-41.212,10.0,5.7,0.9,5.3914285714285715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
47.594,152.727,140.0,5.8,0.8517999999999998,5.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39.474,76.998,33.0,5.9,1.34,5.445714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19.563,-108.464,10.0,5.9,1.1,5.511428571428572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.061,125.058,33.0,5.6,1.231400000000001,5.265714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-23.427,-179.953,548.2,6.3,1.1,4.2137142857142855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7.797,123.847,53.0,5.5,1.1713999999999996,5.148571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.242,128.432,45.0,6.3,1.2,5.651428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33.205,137.227,10.0,6.6,0.84,5.931428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42.383,145.095,34.8,5.5,0.8744999999999996,5.200571428571429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.876,131.34,7.7,6.3,1.2,5.758,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
51.09,178.261,33.0,5.6,1.09,5.265714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-32.738,-71.215,33.0,6.4,1.3,5.7457142857142856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36.103,142.358,35.0,5.9,1.21,5.4399999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-46.471,33.954,10.0,5.8,1.2,5.451428571428572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-19.2592,-63.9189,600.21,5.6,0.85,3.6451142857142855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-4.1115,151.3872,10.0,5.8,1.32,5.451428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13.283,125.684,8.0,5.7,0.79,5.397142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.448,126.213,42.7,5.8,0.9689000000000008,5.3580000000000005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-56.236,-139.157,15.0,5.7,1.16,5.377142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
26.384,125.917,21.7,6.1,1.2,5.598,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-35.457,-16.238,10.0,6.0,1.35,5.571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-6.37,150.22,8.7,5.5,1.11,5.275142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
57.499,-142.803,10.0,6.2,0.9118999999999997,5.691428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-63.66,-167.459,10.0,6.1,1.3248999999999993,5.631428571428572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-56.3945,147.336,4.0,5.9,0.93,5.5285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
44.515,149.473,45.6,5.5,1.0,5.169714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-20.67,169.428,71.6,6.0,1.0787,5.395428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19.638,-109.108,10.0,5.5,0.96,5.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-11.8,166.543,140.0,5.7,0.9046,5.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51.597,-177.333,58.9,5.8,0.9,5.311714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41.73,143.637,33.0,5.7,1.01,5.325714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-20.754,-179.085,662.2,5.5,1.0,3.408,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.313,122.28,15.0,5.8,1.1248000000000005,5.437142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-53.449,23.581,20.0,6.3,1.0487999999999993,5.722857142857142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1343,-85.3828,10.0,5.5,0.73,5.271428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
28.919,130.444,38.0,5.7,1.02,5.311428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-6.228,147.613,55.0,6.0,1.0,5.442857142857142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-13.309,166.212,35.0,6.0,1.1521999999999994,5.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38.529,143.003,34.3,5.5,1.03,5.202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-20.154,169.011,38.4,5.6,1.1346999999999992,5.250285714285715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-33.443,-72.233,10.0,5.9,1.16,5.511428571428572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-2.285,125.231,33.0,5.8,1.1490000000000005,5.385714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.011,93.945,9.0,5.7,0.86,5.394285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-6.883,155.412,10.0,5.5,0.84,5.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-6.278,151.6661,2.93,5.5,0.74,5.291628571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49.486,147.053,584.2,6.2,0.8585000000000004,4.050857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30.628,140.23,20.0,6.4,1.0648000000000009,5.782857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30.461,138.498,450.6,5.9,0.8304,4.252571428571429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.714,126.517,75.0,5.7,1.0650999999999997,5.2057142857142855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
85.735,84.906,10.0,5.5,1.21,5.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.271,126.249,35.0,7.1,1.05,6.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-31.14,-13.482,10.0,6.0,0.9,5.571428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-18.3819,169.3857,10.0,6.0,0.87,5.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
44.985,143.238,244.7,7.0,0.9576000000000002,5.500857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.295,122.752,33.0,5.6,1.0,5.265714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50.167,-176.273,33.0,5.7,1.0,5.325714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-4.054,101.096,27.0,6.5,0.98,5.822857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-8.3029,146.9838,4.0,5.6,0.86,5.348571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-19.2068,-172.3982,10.0,5.7,1.26,5.3914285714285715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27.264,89.331,47.1,5.5,1.21,5.1654285714285715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.397,132.67,45.1,5.5,1.01,5.171142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-62.877,149.527,10.0,8.1,1.1,6.831428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-63.0433,145.002,10.0,5.8,0.88,5.451428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-47.335,165.646,30.0,5.6,1.258099999999999,5.274285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37.367,142.301,8.0,5.8,0.78,5.457142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-5.3494,152.0278,35.0,5.8,0.62,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.5038,-103.1118,10.0,5.5,0.91,5.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17.457,-61.14,33.0,5.7,0.99,5.325714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11.603,121.808,17.8,5.6,1.1,5.309142857142858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-14.596,167.928,10.0,5.6,1.03,5.331428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11.654,-86.622,31.9,5.5,1.2,5.208857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-23.9235,82.434,10.0,5.5,0.87,5.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
17.598,-61.194,37.9,5.6,0.82,5.251714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-3.626,144.178,14.0,5.9,0.98,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-54.893,-130.617,10.0,5.5,1.26,5.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-55.728,-27.022,33.0,5.5,1.0,5.2057142857142855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
64.5442,-17.395,4.98,5.5,0.64,5.285771428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
44.707,37.272,39.3,5.7,1.1014,5.307714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.42,123.354,33.0,5.6,1.08,5.265714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20.197,145.807,70.0,5.6,0.97,5.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28.294,130.698,41.0,6.3,1.0657000000000003,5.662857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-12.805,-77.515,33.0,5.7,1.06,5.325714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16.395,-98.316,9.0,6.0,0.89,5.574285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
35.761,140.843,29.0,5.8,1.0,5.397142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-24.69,-70.521,32.9,5.9,1.2,5.446,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-14.796,167.323,129.1,5.9,0.96,5.171142857142858,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16.779,-98.597,23.0,7.4,1.2,6.374285714285715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-5.506,149.597,145.3,5.5,0.85,4.884857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-5.171,129.385,36.3,5.8,0.88,5.376285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-7.359,155.753,35.0,5.7,0.911200000000001,5.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12.43,143.027,30.0,5.8,1.0884999999999994,5.394285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27.767,100.781,10.0,5.5,1.06,5.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
51.254,-130.746,15.0,6.6,1.29,5.917142857142856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-57.907,-7.188,10.0,6.2,1.2334000000000005,5.691428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.549,100.54,65.6,5.5,0.86,5.112571428571428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
52.563,-161.63,17.2,5.8,1.0549000000000002,5.430857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.03,170.108,19.7,6.5,1.4,5.843714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-6.327,147.7,58.0,5.6,1.0286999999999995,5.194285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53.588,-163.748,13.8,5.5,0.91,5.260571428571429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6.785,126.682,40.0,7.2,1.1185,6.205714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-32.347,-111.95,10.0,5.6,0.91,5.331428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40.755,144.806,12.0,5.6,0.72,5.325714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29.985,67.977,33.0,6.0,0.96,5.505714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47.358,145.718,387.0,5.8,0.8363000000000004,4.3742857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-49.888,-114.991,10.0,5.5,1.2,5.271428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
36.287,140.852,19.5,5.6,0.83,5.304285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.171,122.543,41.6,6.3,1.0806000000000007,5.661142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.2753,161.9895,12.45,5.6,0.82,5.324428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35.209,140.994,19.4,5.7,0.79,5.364571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-28.739,-176.844,33.0,5.5,0.9,5.2057142857142855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-60.942,154.071,10.0,5.9,1.4,5.511428571428572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-23.461,-174.657,15.0,5.8,1.0032000000000008,5.437142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.372,-173.052,33.0,5.8,1.6,5.385714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-51.143,161.885,10.0,5.5,1.4,5.271428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-15.863,-178.697,33.0,5.6,1.4,5.265714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5.161,127.412,90.0,5.7,0.9269999999999992,5.162857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-29.621,-177.144,10.0,5.7,0.91,5.3914285714285715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38.772,141.88,39.0,6.2,0.86,5.6085714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8.115,-82.874,10.0,5.5,1.21,5.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-22.214,-179.594,592.0,5.5,0.9101000000000004,3.6085714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47.284,153.782,15.0,6.0,0.9134000000000002,5.557142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.824,96.085,30.0,7.4,1.22,6.354285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.366,132.314,47.0,5.5,0.9915000000000004,5.1657142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3835,127.0084,37.0,5.8,0.81,5.374285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
16.671,145.631,592.3,5.6,0.9,3.6677142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-16.59,-172.852,33.0,5.7,1.2138999999999993,5.325714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.979,154.635,18.0,6.7,1.07,5.968571428571428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-57.799,-23.802,10.0,6.3,1.1677000000000002,5.751428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51.187,178.871,20.0,6.6,1.0,5.902857142857142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-6.762,130.229,86.1,6.1,1.0,5.414,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
44.527,150.728,20.0,6.2,1.0290000000000001,5.662857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25.03,125.77,55.3,6.2,0.99,5.562,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-20.0283,-70.9196,10.0,5.8,0.92,5.451428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
39.464,143.465,35.0,5.5,1.07,5.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.069,122.264,33.0,6.1,1.0,5.565714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-4.228,152.73,33.0,5.8,0.82,5.385714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19.055,-104.205,33.0,8.0,1.3,6.7057142857142855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
43.144,147.648,34.1,5.7,0.9025999999999997,5.322571428571429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-34.5,55.28,10.0,5.7,0.92,5.3914285714285715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39.179,142.997,38.7,5.5,0.9,5.1894285714285715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-56.483,-27.366,109.8,5.6,0.89,5.046285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-21.84,-175.115,10.0,5.8,1.13,5.451428571428572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19.972,-109.367,10.0,5.8,1.3,5.451428571428572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-56.111,-27.62,100.0,5.7,0.921,5.134285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
